wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q4746345,Amb. Amina Mohamed,Amina Mohamed,female,1961-10-05,11,https://cabinetoffice.go.ke/current-cabinet/,2021-11-30,Q109829636,"CS, Sports and Heritage",2019-03-02,Q4746345-FAD42FA8-EBF2-4C22-B2AA-D4CA3B6DBACB
Q47513060,Sicily Kanini Kariuki,Sicily Kariuki,female,,,https://cabinetoffice.go.ke/current-cabinet/,2021-11-30,Q109829715,CS-Water and Sanitation and Irrigation,2020-01-14,Q47513060-2A19A7FC-526F-4916-9D1C-98016A576DB8
Q47531099,Monica Juma,Monica Juma,female,1954-01-01,9,,,Q109830367,Secretary for Energy and Petroleum,2021-09-30,Q47531099-89910C42-0405-45F5-8788-C73F3DEE7B22
Q47539824,Prof. Margaret Kobia,Margaret Kobia,female,1958-01-01,9,https://cabinetoffice.go.ke/current-cabinet/,2021-11-30,Q109830190,"CS, Public Service and Gender Affairs",2018-01-26,Q47539824-50DBF193-2CDC-436D-BDAC-C68722E6E64A
Q47823441,Farida Karoney,Farida Karoney,female,1969-01-01,9,https://cabinetoffice.go.ke/current-cabinet/,2021-11-30,Q109829713,"CS, Lands",2018-01-26,Q47823441-DA6E5542-FDCC-4713-8C8E-8A0AE90A8637
Q48472383,Ukur Yattani,Ukur Yatani Kanacho,male,1967-03-12,11,https://cabinetoffice.go.ke/current-cabinet/,2021-11-30,Q109829709,"CS, National Treasury and Planning",2020-01-14,Q48472383-25B8066A-1AAC-4C49-980B-46B53CFD6037
Q48818015,Paul Kihara Kariuki,Paul Kihara Kariuki,male,1954-01-01,9,https://cabinetoffice.go.ke/current-cabinet/,2021-11-30,Q4818637,Attorney General of Kenya,2018-02-13,Q48818015-BD554709-502D-4907-94EC-311C5F550BB2
Q5076212,Charles Keter,Charles Keter,male,1969-11-22,11,,,Q109829803,Secretary for Devolution and ASAL Areas,2021-10-14,Q5076212-76EC1106-45AB-40A7-9503-F652625DF31E
Q5407838,Eugene Wamalwa,Eugene Wamalwa,male,1969-04-01,11,,,Q54211708,Minister of Defence of Kenya,2021-09-29,Q5407838-46894C17-BD07-47A0-9545-C3C02FFC4209
Q6249843,John Munyes,John Munyes,male,,,https://cabinetoffice.go.ke/current-cabinet/,2021-11-30,Q109829692,"CS, Petroleum and Mining",2018-01-05,Q6249843-8168A4DB-4778-42D5-8691-2590EC37B36D
Q6285671,Joe Mucheru,Joseph Mucheru,male,,,https://cabinetoffice.go.ke/current-cabinet/,2021-11-30,Q109829876,"CS-ICT, Innovation and Youth Affairs",2015-11-25,Q6285671-7E6E17F1-8F55-4294-856E-42481DEC1576
Q6393880,Keriako Tobiko,Keriako Tobiko,male,,,https://cabinetoffice.go.ke/current-cabinet/,2021-11-30,Q62079958,"CS, Environment and Forestry",2018-01-27,Q6393880-9AFABAC6-5CA8-4929-B866-0DE8AE63B2E0
Q7175990,Peter Munya,Peter Munya,male,1969-01-01,9,https://cabinetoffice.go.ke/current-cabinet/,2021-11-30,Q54196797,"CS, Agriculture, Livestock, Fisheries and Coop",2020-01-14,Q7175990-BA3A1C55-5367-48CC-98CF-CFC9E78F21BF
